0,0,0,0,0,0,0,0
0.25917,0.10485,0.78269,0.51935,0.66805,0.31342,0.6938,0.58106
0.43355,0.10835,0.99322,0.32323,0.86831,0.40137,0.81274,0.6333
0.32045,0.02344,0.77123,0.30353,0.55036,0.26347,0.73365,0.53891
0.30671,0.04063,1.02021,0.33083,0.73907,0.3925,0.87763,0.51834
0.58373,0.12563,0.72298,0.20425,0.88985,0.34369,0.7836,0.52384
0.91627,0.42209,1.02782,0.35443,0.8986,0.40483,0.88059,0.61089
0.68002,0.11979,1.11838,0.53113,1.02611,0.29314,0.76427,0.56165
0.45238,0.0656,0.61436,0.23742,0.75389,0.18755,0.67602,0.52212
0.44075,0.0413,0.76871,0.43547,0.93953,0.45948,0.93807,0.53595
0.33019,0.039,0.63864,0.35608,0.85086,0.29072,0.65475,0.48005
0.76671,0.41574,0.78998,0.49698,1.18671,0.3861,0.74636,0.62265
0.42211,0.18101,0.58671,0.12659,0.66349,0.23035,0.64159,0.50058
0.415,0.00951,0.77458,0.28988,0.90233,0.32149,0.70781,0.45732
0.56554,0.2918,0.55791,0.2991,0.80926,0.27788,0.85152,0.62398
0.28601,0.13382,0.5388,0.21847,0.66543,0.31569,0.68412,0.48036
0.35766,0.29667,0.64314,0.23158,0.82051,0.37089,0.70563,0.47237
0.5508,0.26013,0.79009,0.33509,0.96306,0.25768,0.84472,0.71138
0.41951,0.26114,0.80692,0.50662,0.80033,0.42777,0.71303,0.58808
0.59427,0.43397,0.70749,0.35846,0.90416,0.32715,0.70477,0.44856
0.62257,0.16531,0.829,0.30708,0.87334,0.31521,0.97494,0.62504
0.43446,0.09186,0.67976,0.3365,0.79999,0.17964,0.88844,0.70569
0.24755,0.05297,0.4775,0.23684,0.65124,0.27311,0.61521,0.41255
0.21928,0.08125,0.57776,0.18439,0.92498,0.22233,0.69058,0.51553
0.41783,0.00225,0.78155,0.29864,1.18417,0.45576,0.67144,0.59121
0.28797,0.05321,0.58175,0.15282,0.83853,0.26752,0.55578,0.40438
0.35004,0.17313,0.84991,0.5538,0.92923,0.38718,0.58301,0.46725
0.50798,0.11251,0.63735,0.24706,0.91522,0.39753,0.56859,0.41286
0.2745,0.03753,0.6472,0.23211,0.9639,0.34275,0.55799,0.41729
0.42079,0.0825,0.59431,0.22621,0.78146,0.24769,0.57579,0.41285
0.63795,0.26297,0.71642,0.43543,0.89665,0.35206,0.57,0.44624
0.46267,0.37219,0.77321,0.31288,1.03917,0.48236,0.63242,0.49158
0.28625,0.10965,0.53372,0.25066,0.68455,0.30842,0.55118,0.41355
0.20528,0.01843,0.60501,0.2192,0.83255,0.42836,0.51816,0.40883
0.34313,0.05428,0.53901,0.24685,0.85298,0.38858,0.51121,0.42826
0.24,0.02057,0.76466,0.21253,0.85736,0.25504,0.50811,0.40011
0.38962,0.0575,0.70112,0.25562,0.96102,0.38161,0.51908,0.4517
0.45959,0.23822,0.71655,0.49054,1.09658,0.48363,0.63522,0.48311
0.36521,0.04659,0.68104,0.36477,0.61045,0.22424,0.5304,0.42377
0.52016,0.13048,0.65132,0.29459,0.81293,0.2852,0.74186,0.5854
0.55647,0.23743,0.83569,0.29743,0.79115,0.20402,0.57121,0.53116
0.51433,0.11801,1.09001,0.52047,0.97783,0.34989,0.51897,0.37888
0.58017,0.19068,0.76946,0.26965,0.8,0.23314,0.59165,0.4494
0.65848,0.12728,0.78923,0.47807,0.67395,0.30515,0.52253,0.39796
0.34486,0.01161,0.61434,0.25702,0.66309,0.21721,0.54791,0.39637
0.45233,0.09679,0.5953,0.34538,0.7746,0.33155,0.69851,0.55505
0.27922,0.00675,0.76207,0.33276,0.84302,0.23013,0.53765,0.39857
0.2716,0.01787,0.59278,0.33006,0.70578,0.19527,0.50603,0.4006
0.52102,0.1697,0.62451,0.32475,0.8795,0.24316,0.57298,0.51642
0.12664,0.09483,0.54822,0.30304,0.82721,0.33411,0.47851,0.40125
0.2479,0.14069,0.63085,0.32121,0.95878,0.39008,0.50762,0.43893
0.32148,0.13049,0.95834,0.48589,1.00687,0.34645,0.47212,0.41591
0.29848,0.2848,0.62939,0.40433,0.84538,0.36851,0.47633,0.39457
0.50618,0.11387,0.58898,0.41471,0.92755,0.45566,0.57727,0.5127
0.28906,0.00434,0.57998,0.39153,1.12157,0.33626,0.53344,0.48261
0.63284,0.28386,0.56234,0.36036,1.05325,0.60012,0.47196,0.38616
0.32229,0.13445,0.46166,0.26523,0.84263,0.43134,0.57952,0.53303
0.37156,0.12428,0.70691,0.35871,0.61637,0.26019,0.46463,0.39171
0.31846,0.06852,0.55286,0.36584,0.54575,0.21326,0.46362,0.39806
0.36693,0.1284,0.72955,0.38856,0.782,0.36269,0.45862,0.38802
0.28219,0.05512,0.65835,0.22965,0.64902,0.2186,0.52553,0.4424
0.44466,0.05886,0.82883,0.2204,0.86518,0.28145,0.69843,0.61338
0.45545,0.02679,0.60231,0.26334,0.65141,0.35477,0.67946,0.57637
0.69971,0.24086,0.659,0.37388,0.94812,0.30065,0.5956,0.51476
0.40585,0.09726,0.7264,0.27736,0.95679,0.38511,0.70884,0.67032
0.52707,0.05444,0.65442,0.39089,0.73379,0.28942,0.5823,0.46628
0.54332,0.2451,0.79608,0.41245,0.85522,0.37688,0.68987,0.67735
0.25453,0.05451,0.54298,0.2693,0.81117,0.50014,0.48258,0.4802
0.50116,0.10748,0.58956,0.35338,0.96856,0.46554,0.56194,0.46832
0.71016,0.09676,0.86882,0.56446,1.23748,0.50143,0.51612,0.48564
0.44246,0.25372,0.50069,0.33508,0.80316,0.30808,0.48031,0.42411
0.43401,0.20783,0.73599,0.51207,1.04468,0.56225,0.48153,0.39523
0.18194,0.01902,0.59572,0.27736,0.69665,0.237,0.49514,0.43972
0.24581,0.02098,0.35347,0.22263,0.68836,0.44437,0.58625,0.53161
0.37465,0.06433,0.44989,0.21093,0.82047,0.29129,0.46741,0.43292
0.49026,0.02975,0.59796,0.34478,0.99607,0.38914,0.43578,0.39092
0.6176,0.13418,0.55183,0.38085,0.64096,0.31675,0.42211,0.3901
0.56795,0.27777,0.49618,0.26897,0.63922,0.35969,0.40152,0.34116
0.33955,0.27106,0.49855,0.24945,0.48661,0.196,0.39679,0.33913
0.39191,0.20362,0.69563,0.25427,0.6982,0.19551,0.59461,0.72112
0.35015,0.14887,0.88072,0.54091,0.72688,0.17565,0.40712,0.35725
0.36848,0.09704,0.54729,0.22633,0.71666,0.45357,0.40584,0.34727
0.67554,0.29007,0.62796,0.31352,0.63565,0.29583,0.4387,0.43019
0.34388,0.13839,0.36108,0.21286,0.59427,0.2813,0.41905,0.36778
0.51258,0.08036,0.59321,0.26753,0.93603,0.36072,0.4794,0.46516
0.44637,0.15652,0.5486,0.38977,0.79624,0.39678,0.43418,0.4214
0.38592,0.11026,0.7482,0.56586,0.86292,0.51465,0.39867,0.3646
0.40534,0.07434,0.3456,0.17453,0.56528,0.31363,0.43743,0.45206
0.37222,0.15938,0.56218,0.33121,0.80249,0.43438,0.39087,0.36507
0.47162,0.00535,0.7152,0.50608,0.72277,0.24263,0.40544,0.36114
0.67318,0.33361,0.51793,0.22479,0.63979,0.2487,0.39931,0.35819
0.35748,0.13277,0.57594,0.2909,0.60375,0.40327,0.39979,0.34572
0.44004,0.11151,0.5314,0.26015,0.67147,0.3352,0.3934,0.35944
0.34668,0.00148,0.4452,0.22854,0.60459,0.24566,0.46903,0.47127
0.76445,0.34293,0.49385,0.29177,0.86866,0.56788,0.38582,0.35244
0.59569,0.24031,0.69363,0.3954,0.80592,0.38204,0.42525,0.37985
0.41958,0.04592,0.88455,0.53949,0.87989,0.53482,0.50709,0.4782
0.70979,0.19924,0.65772,0.28789,0.67993,0.3567,0.43575,0.40135
0.34717,0.08754,0.58343,0.37149,0.56332,0.28074,0.44984,0.39699
0.55728,0.18583,0.62537,0.29555,0.63047,0.23265,0.40084,0.36426
0.39479,0.10626,0.45409,0.20844,0.69083,0.33815,0.74131,0.64976
0.60913,0.17458,0.83861,0.41242,0.76884,0.26831,0.68099,0.66668
0.38932,0.10559,0.54558,0.27111,0.58282,0.16063,0.5528,0.47927
0.56534,0.14505,0.84925,0.26249,0.84842,0.32966,0.59541,0.60226
0.35613,0.09201,0.50949,0.3172,0.87009,0.40867,0.75357,0.83239
0.49886,0.10402,0.55251,0.32038,0.69973,0.37205,0.44221,0.36239
0.518,0.27653,0.54184,0.43215,0.67411,0.34872,0.60926,0.54376
0.55549,0.07378,0.8061,0.51602,0.71473,0.37079,0.95847,0.72892
0.63399,0.21223,0.68534,0.34198,0.57846,0.33438,0.44517,0.37536
0.30286,0.13049,0.59057,0.45057,0.5262,0.40741,0.45535,0.4242
0.63183,0.21885,0.63491,0.45324,0.70912,0.50314,0.51105,0.52861
0.44507,0.31764,0.51886,0.31739,0.51989,0.29184,0.5848,0.62587
0.47909,0.07038,0.78869,0.68253,0.92621,0.28799,0.63216,0.64438
0.63206,0.31948,1.05305,0.57733,0.93452,0.40932,0.57001,0.52892
0.07834,0.02363,0.35231,0.19115,0.55746,0.25162,0.47019,0.4595
0.32329,0.10363,0.74087,0.31123,0.73588,0.22787,0.75302,0.78376
0.7635,0.22567,0.62309,0.38677,0.72802,0.31681,0.99023,0.96013
0.48771,3.73E-05,0.5199,0.15419,0.62058,0.28863,0.47847,0.46136
0.34302,0.03598,0.56992,0.28575,0.74496,0.37279,0.543,0.50174
0.27643,0.07984,0.51271,0.28021,0.59911,0.25494,0.6428,0.7691
0.31475,0.05971,0.58958,0.35104,0.7122,0.35859,0.71644,0.86908
0.3607,0.07228,0.43295,0.28286,0.62747,0.23075,0.49236,0.51187
0.56959,0.13395,0.54919,0.2315,0.61888,0.40488,0.72341,0.87363
0.62511,0.10108,0.73294,0.39598,0.78201,0.52602,0.59474,0.50507
0.43062,0.02438,0.50068,0.33378,1.01451,0.51942,0.5498,0.4865
0.41172,0.26442,0.63773,0.55484,0.67671,0.33183,1.31116,0.90331
0.22562,0.00959,0.43775,0.17803,0.70851,0.44133,0.54765,0.62723
0.48404,0.12854,0.56164,0.26379,1.00673,0.40748,0.72672,0.74687
0.34675,0.01749,0.57948,0.38909,0.5801,0.48633,0.48622,0.50153
0.57667,0.07676,0.67793,0.40229,0.76247,0.50453,0.63012,0.69573
0.2905,0.01614,0.40165,0.30432,0.4317,0.1482,0.42316,0.44679
0.5232,0.01336,0.56316,0.3535,0.73242,0.29313,0.59052,0.57643
0.44799,0.07828,0.7395,0.34354,0.76734,0.27883,0.93335,0.87906
0.38124,0.0722,0.54226,0.47131,0.648,0.26079,1.16804,0.68053
0.47219,0.15736,0.4653,0.38007,0.93077,0.44082,0.90469,0.77101
0.6103,0.17283,0.5491,0.45393,0.87793,0.41453,0.49619,0.46988
0.40232,0.0167,0.43444,0.22764,0.76102,0.32749,0.79945,0.74335
0.56963,0.15782,0.52053,0.24791,0.76015,0.27584,0.65311,0.56636
0.47825,0.27303,0.50911,0.23272,0.85535,0.42062,0.79019,0.74527
0.47545,0.03287,0.58152,0.34186,0.71576,0.34807,0.5884,0.60293
0.57046,0.19282,0.49302,0.34232,0.73941,0.30324,0.79245,0.81372
0.40362,0.11038,0.76302,0.59921,0.80482,0.4223,0.94911,0.7235
0.47909,0.08189,0.73128,0.44479,0.74121,0.48169,1.23167,1.05614
0.4173,0.02695,0.57697,0.50747,0.65479,0.18512,0.96791,0.82913
0.48949,0.18337,0.59121,0.25127,0.73447,0.39714,0.79767,0.58217
0.45617,0.20479,0.65671,0.33019,0.58158,0.22872,0.60221,0.61746
0.37898,0.05507,0.5188,0.23469,0.55667,0.25529,0.66616,0.69402
0.55063,0.08404,0.5772,0.34499,0.58182,0.17995,0.45529,0.45248
0.1772,0.00985,0.56087,0.43164,0.67623,0.23752,0.85269,0.77386
0.21395,0.03345,0.52812,0.33311,0.72851,0.42307,0.51896,0.65244
0.42879,0.09628,0.73979,0.41309,0.74296,0.21457,0.60053,0.62688
0.43285,0.10347,0.7839,0.5071,0.84913,0.27559,0.60338,0.70971
0.28755,0.03507,0.44705,0.20441,0.77289,0.26768,0.58713,0.6101
0.41559,0.04348,0.86155,0.50333,0.94508,0.50693,0.515,0.61932
0.33807,0.00124,0.56816,0.3114,0.62662,0.17599,0.64672,0.71999
0.22082,0.03625,0.67582,0.42382,0.72866,0.3596,0.79672,0.85587
0.23227,0.01495,0.76122,0.52522,0.5851,0.16278,0.54227,0.58795
0.49436,0.15141,0.49968,0.31233,0.61049,0.27537,1.12012,0.91998
0.31096,0.03468,0.42424,0.31378,0.78916,0.38264,0.53161,0.61197
0.42425,0.012,0.47559,0.19631,0.59717,0.28775,0.4082,0.46488
0.32787,0.02813,0.46814,0.39142,0.61537,0.20184,0.62005,0.67404
0.38434,0.02673,0.44236,0.24088,0.75407,0.26101,0.5641,0.61463
0.53179,0.16508,0.61125,0.44624,0.86531,0.4282,0.84864,0.70433
0.47458,0.14664,0.55852,0.20974,0.73807,0.32321,0.55613,0.70362
0.38097,0.14111,0.59463,0.38961,0.84468,0.35223,0.38279,0.38409
0.43267,0.19314,0.47202,0.2985,0.67998,0.19828,0.50731,0.62465
0.40002,0.0952,0.52277,0.21768,0.66173,0.33127,0.5946,0.62338
0.43624,0.38766,0.68485,0.38726,0.65031,0.34171,0.49467,0.60219
0.38598,0.19456,0.40753,0.25152,0.62895,0.36262,0.41002,0.45855
0.4413,0.06349,0.50728,0.32435,0.79439,0.32509,0.36644,0.35086
0.44265,0.1172,0.44206,0.27025,0.72372,0.65174,0.48551,0.59846
0.41529,0.06966,0.46914,0.28798,0.63262,0.27734,0.56088,0.6422
0.40415,0.09328,0.44919,0.32743,0.65873,0.29014,0.59264,0.76974
0.37237,0.13105,0.53298,0.40676,0.85431,0.68852,0.45014,0.45518
0.20203,0.18414,0.32203,0.1823,0.44786,0.14674,0.45199,0.60356
0.25289,0.03641,0.36569,0.23949,0.72296,0.29544,0.56341,0.4844
0.3889,0.21343,0.39706,0.21924,0.73191,0.28325,0.54812,0.62406
0.37967,0.16001,0.62407,0.31685,0.75064,0.34692,0.54278,0.53603
0.54725,0.09401,0.87458,0.39317,0.88691,0.2788,0.71799,0.74377
0.36616,0.03758,0.47414,0.40181,0.79739,0.39101,0.70697,0.74122
0.24246,0.03906,0.45383,0.36275,0.88487,0.38678,0.40256,0.44904
0.34225,0.03129,0.60525,0.39289,0.6483,0.29174,0.64166,0.70387
0.35661,0.02815,0.36707,0.1775,0.75715,0.46902,0.43737,0.43138
0.33204,0.03731,0.38179,0.19003,0.97463,0.52223,0.50481,0.59387
0.30272,0.00605,0.40566,0.20647,0.72046,0.34989,0.43283,0.42431
0.23574,0.00268,0.36483,0.17705,0.58025,0.23366,0.67083,0.72383
0.43292,0.07926,0.51265,0.3178,0.93826,0.33503,0.52432,0.63564
0.21248,0.05239,0.44388,0.28205,0.82364,0.2139,0.42791,0.41063
0.32036,0.00194,0.71049,0.53095,0.80455,0.25826,0.53767,0.68967
0.28809,0.18181,0.4487,0.22549,0.62303,0.37661,0.41127,0.41845
0.1887,0.02114,0.41648,0.23468,0.48989,0.30956,0.46699,0.46519
0.19266,0.01973,0.44191,0.09667,0.70504,0.48134,0.62879,0.63154
0.42229,0.09504,0.69918,0.41711,0.6667,0.36377,0.6604,0.74542
0.26149,0.01742,0.4376,0.261,0.37764,0.14137,0.41418,0.41777
0.72081,0.23806,0.81157,0.35456,0.90885,0.47957,0.42269,0.45004
0.29234,0.02872,0.4216,0.2203,0.62553,0.31299,0.7506,0.93061
0.47818,0.02394,0.55234,0.30322,0.67194,0.27204,0.51526,0.50715
0.33906,0.03412,0.47029,0.25535,0.6101,0.25303,0.6493,0.62164
0.53873,0.05535,0.60126,0.25791,0.76759,0.27611,0.87311,0.73154
0.2518,0.05877,0.52206,0.31429,0.64161,0.33136,0.65191,0.7767
0.41064,0.0609,0.51026,0.17788,1.2268,0.67041,0.59268,0.60359
0.28631,0.03614,0.57483,0.23746,0.75937,0.52014,0.57713,0.62523
0.477,0.14314,0.48509,0.20834,0.58806,0.29161,0.4725,0.47997
0.39096,0.28572,0.65588,0.37356,0.76112,0.5321,0.62485,0.64871
0.07376,0.03763,0.61547,0.34714,0.76576,0.27225,0.38843,0.45385
0.43364,0.06755,0.55909,0.30572,1.09982,0.45942,0.59964,0.6346
0.31945,0.24598,0.57343,0.39714,0.8152,0.51191,0.48424,0.61371
0.34465,0.24068,0.65647,0.4438,0.57691,0.24761,0.34695,0.33371
0.37441,0.02447,0.33512,0.11104,0.62436,0.33528,0.53957,0.73765
0.3256,0.2048,0.464,0.32709,0.62602,0.33561,0.3678,0.33824
0.40433,0.11216,0.58042,0.38669,0.54048,0.27754,0.68369,0.73313
0.44476,0.07861,0.4556,0.20921,0.85694,0.44726,0.80548,0.7735
0.31346,0.1116,0.33794,0.10386,0.56381,0.24126,0.62686,0.75161
0.2797,0.02698,0.50186,0.20598,0.85932,0.3685,0.796,0.70864
0.70108,0.28592,0.63865,0.36735,0.83385,0.3053,0.66254,0.73409
0.33185,0.05755,0.47424,0.31635,0.9217,0.35661,0.42761,0.51117
0.33311,0.19245,0.56464,0.3371,0.56227,0.28929,0.43188,0.47003
0.32321,0.10581,0.47086,0.14379,0.66484,0.42432,0.42214,0.43147
0.21639,0.00525,0.53168,0.19284,0.7228,0.26359,0.40296,0.41606
0.37302,0.12295,0.52634,0.28524,0.57172,0.26005,0.48055,0.53009
0.36108,0.04605,0.48974,0.29212,0.60461,0.20725,0.40323,0.3902
0.37465,0.10359,0.71486,0.32934,0.70112,0.25769,0.46148,0.45776
0.27979,0.08109,0.679,0.27056,0.58242,0.22718,0.80067,0.77862
0.43265,0.08736,0.64334,0.32446,0.58001,0.20635,1.04088,0.92486
0.28362,0.07319,0.54755,0.30422,0.73256,0.33589,0.79484,0.73119
0.41884,0.09366,0.47911,0.26171,0.79139,0.4267,0.56133,0.64407
0.52001,0.1501,0.53998,0.29879,0.73705,0.37991,0.65928,0.75826
0.46135,0.02181,0.76187,0.54822,0.8377,0.41317,0.56213,0.63203
0.63011,0.22918,0.81955,0.45289,0.68252,0.46849,0.5903,0.59606
0.24537,0.0433,0.47246,0.16991,0.51773,0.21191,0.43136,0.418
0.47526,0.00578,0.75447,0.43379,0.69151,0.3575,0.61845,0.75797
0.63648,0.17607,0.8163,0.35216,0.92236,0.62165,0.56354,0.55983
0.52817,0.38259,0.40824,0.28777,0.81724,0.31142,0.54355,0.62821
0.45712,0.11493,0.46025,0.31956,0.62467,0.29985,0.54202,0.59673
0.35074,0.06225,0.5435,0.33524,0.59399,0.33227,0.48355,0.59483
0.39357,0.02569,0.64878,0.43314,0.6692,0.28379,0.47366,0.53735
0.23735,0.03026,0.5654,0.32697,0.54024,0.32612,0.45634,0.46112
0.32001,0.01344,0.5298,0.30723,0.55003,0.29678,0.40144,0.39071
0.5047,0.17259,0.77404,0.46609,0.59649,0.32626,0.84764,0.81512
0.35153,0.14935,0.52905,0.28305,0.60663,0.44188,0.41586,0.47081
0.27725,0.02286,0.58083,0.36193,0.62556,0.22788,0.47221,0.48231
0.47356,0.0799,0.59397,0.33316,0.75888,0.431,0.39887,0.40782
0.64004,0.25665,0.87808,0.61257,0.64976,0.26672,0.63234,0.74551
0.39784,0.13634,0.76291,0.53695,0.88419,0.41368,0.41093,0.44335
0.29192,0.08381,0.52783,0.26669,0.66396,0.31948,0.37662,0.39934
0.45735,0.21897,0.61855,0.27839,0.70947,0.35438,0.5479,0.58103
0.35012,0.14628,0.62014,0.34783,0.58308,0.29523,0.52232,0.61192
0.32839,0.07884,0.60451,0.35159,0.68725,0.31659,0.51746,0.50628
0.46672,0.19256,0.67167,0.35438,0.6839,0.31831,0.78829,0.85377
0.38164,0.05163,0.53291,0.29984,0.8913,0.43406,0.45759,0.51073
0.38769,0.11089,0.65214,0.31349,0.68391,0.36568,0.99823,0.70349
0.51472,0.16571,0.47559,0.2739,0.63677,0.19163,0.69752,0.72889
0.44158,0.10765,0.44461,0.23295,0.77479,0.48956,0.42387,0.3912
0.52597,0.12986,0.66812,0.46618,0.55974,0.29133,0.65957,0.56643
0.4372,0.32561,0.54792,0.36383,0.64696,0.2671,0.70973,0.69833
0.37087,0.14254,0.81964,0.29971,0.74432,0.36159,0.59898,0.57515
0.45798,0.27046,0.50435,0.36377,0.62046,0.46801,0.39274,0.40614
0.44888,0.21644,0.54728,0.49557,0.70992,0.33993,1.06649,0.87979
0.19365,0.00205,0.43113,0.25839,0.4047,0.13367,0.40994,0.38575
0.54947,0.25461,0.72416,0.36683,0.72126,0.41497,0.7143,0.75847
0.49131,0.107,0.50565,0.22284,0.68488,0.1953,0.50377,0.62009
0.38158,0.10133,0.45717,0.1991,0.56789,0.13769,0.40837,0.40416
0.3181,0.01542,0.4738,0.19113,0.62751,0.20296,0.51256,0.44539
0.50357,0.11551,0.60883,0.10966,0.6661,0.1764,0.7799,0.74735
0.33243,0.15214,0.67126,0.28769,0.76385,0.30825,0.44659,0.45089
0.46459,0.25931,0.60755,0.27794,0.80583,0.40769,0.9434,0.72827
0.30754,0.00834,0.70079,0.46619,0.5348,0.20799,0.39407,0.38237
0.16183,0.03414,0.53092,0.33646,0.58959,0.27808,0.54479,0.60465
0.43512,0.01006,0.4904,0.27212,0.55499,0.1876,0.58809,0.57824
0.47037,0.03924,0.42316,0.19529,0.79125,0.38461,0.85265,0.74013
0.4464,0.0584,0.4615,0.29599,1.01567,0.56798,1.08833,0.94675
0.41473,0.08583,0.61189,0.23183,0.5445,0.36075,0.85389,0.7283
0.32474,0.07921,0.55199,0.37642,0.54503,0.29058,0.5585,0.69602
0.31587,0.07839,0.57459,0.35119,0.72049,0.499,0.37349,0.40849
0.33864,0.02305,0.60462,0.40388,0.59441,0.35425,0.37118,0.39871
0.19115,0.07009,0.49195,0.51758,0.58619,0.21371,0.5594,0.70015
0.3931,0.13772,0.58227,0.40011,0.67651,0.19117,0.4591,0.5951
0.25346,0.05054,0.4201,0.31146,0.51856,0.28742,0.44039,0.62371
0.36259,0.08031,0.51666,0.31284,0.51649,0.1784,0.35831,0.36548
0.4016,0.07807,0.54421,0.37042,0.72816,0.675,0.58272,0.70886
0.41431,0.06217,0.58172,0.23659,0.50414,0.21733,0.48425,0.50167
0.56692,0.29416,0.61507,0.33993,0.55398,0.33563,0.53768,0.60525
0.40835,0.19411,0.79499,0.39747,0.5829,0.35044,0.42691,0.43074
0.48664,0.29827,0.57351,0.38341,0.59901,0.40051,0.47746,0.62353
0.46139,0.22585,0.48616,0.35218,0.69228,0.30745,0.48776,0.71218
0.42572,0.13481,0.40153,0.24798,0.87448,0.43849,0.47481,0.59896
0.4029,0.17541,0.52218,0.36163,0.56051,0.30185,0.47492,0.60951
0.61556,0.07778,0.61131,0.321,0.70121,0.27843,0.81035,0.78698
0.58251,0.03789,0.7364,0.48,0.98449,0.55693,0.72946,0.59101
0.44133,0.10815,0.54786,0.41667,0.66021,0.19136,0.53156,0.59641
0.58198,0.11315,0.69193,0.26973,0.77512,0.33761,0.58872,0.65256
0.4648,0.02337,0.87062,0.45611,0.86831,0.40206,0.77058,0.86991
0.47752,0.0524,0.63803,0.33892,0.87142,0.32583,0.7775,0.72047
0.56299,0.1282,0.7513,0.54015,1.04604,0.66451,0.91269,0.79517
0.38736,0.03249,0.49559,0.22891,0.68879,0.27975,0.89615,0.95723
0.61435,0.2828,0.57452,0.4723,0.81634,0.31682,0.37147,0.39553
0.54286,0.33499,0.60593,0.41547,0.6278,0.23224,0.49113,0.61249
0.3963,0.12684,0.71475,0.49962,0.65975,0.22759,0.49816,0.8006
0.28027,0.01895,0.42944,0.30582,0.64502,0.32532,0.35161,0.35535
0.35445,0.04097,0.54928,0.39376,0.6861,0.27503,0.45275,0.45077
,,,,,,,
,,,,,,,
0.415131933,,0.600300633,,0.7387957,,0.589026333,
,,,,,,,
,,,,,,,
0.415131933,,0.600300633,,0.7387957,,0.589026333,
